"To ask the Secretary of State for Health, how many licences to conduct trials of cannabis-based medicines have been issued in the UK in the last three years."
"To ask the Secretary of State for the Home Department, what assessment she has made of whether there will be a gap between the complete roll out of the Emergency Services Network and the shutdown of the Airwave system."
"To ask the Secretary of State for the Home Department, what her Department's estimate is of the amount of EU legislation and regulation that can be incorporated into UK law without amendment."
"To ask the Secretary of State for the Home Department, whether she plans to exercise the provision in the Airwave emergency services contracts to extend the contracts beyond the national shut down target date of 31 December 2019; and what estimate she has made of the monthly cost of exercising that provision."
"To ask the Secretary of State for the Home Department, what progress has been made on implementing sections (a) 54, (b) 49 and (c) 50 of the Modern Slavery Act 2015; and if she will make a statement."
"To ask the Secretary of State for the Home Department, what assessment she has made of the effect on the operation of the National Referral Mechanism for victims of trafficking of the recommendations made on that mechanism by Jeremy Oppenheim and published in November 2014."
"To ask the Secretary of State for the Home Department, if she will take steps to exclude international students from government immigration figures; and if she will make a statement."
"To ask the Secretary of State for the Home Department, if she will (a) make an assessment of the prevalence of child criminal exploitation and (b) bring forward legislative proposals to establish a definition for such exploitation under the Modern Slavery Act 2015; and if she will make a statement."
"To ask the Secretary of State for the Home Department, what assessment she has made of the time and resources required to apply her Department's new annual data requirement on recording each incident and each use of force; if she will publish the impact assessment made on that requirement; and if she will make a statement."
"To ask the Secretary of State for the Home Department, if she will make representations to the police to reopen investigations into Cyril Smith following information revealed to the Independent Inquiry into Child Sexual Abuse."
"To ask the Secretary of State for the Home Department, what estimate she has made of the cost of the upgrade to the Emergency Services Network; and how much of that cost will be incurred by police forces."
"To ask the Secretary of State for the Home Department, when she expects the Emergency Services Network to come into force."
"To ask the Secretary of State for the Home Department, what changes have been made to the timetable for the roll-out of the Emergency Service network since it was agreed to; and if she will make a statement."
"To ask the Secretary of State for the Home Department, what discussions have taken place between key stakeholders in and suppliers for the roll-out of the Emergency Service Network on changes to the timetable for the implementation of that roll-out; and if she will make a statement."
"To ask the right hon. Member for Carshalton and Wallington, representing the House of Commons Commission, what the House of Commons Commission's estimate is of the amount of EU legislation and regulation that can be incorporated into UK law without amendment."
"To ask the Secretary of State for International Development, what her Department's estimate is of the amount of EU legislation and regulation that can be incorporated into UK law without amendment."
"To ask the Secretary of State for International Development, what plans her Department has to contribute to the Education Cannot Wait fund."
"To ask the Secretary of State for International Development, what discussions she has had with the Bangladesh Government on providing refugees from Rakhine State, Myanmar, with safe passage and aid on their arrival in Bangladesh."
"To ask the Secretary of State for International Development, what steps her Department is taking to secure preferential trading access to the UK for least developed countries after the UK leaves the EU."
"To ask the Secretary of State for International Development, what humanitarian support her Department is providing to civilians in Idlib in northern Syria."
"To ask the Secretary of State for International Development, what discussions she has had with the Myanmar Government on allowing access for humanitarian workers and aid to Rakhine State."
"To ask the Secretary of State for International Development, whether the Government plans to contribute towards and participate in the European Civil Protection and Humanitarian Aid Operations programme after the UK leaves the EU."
"To ask the Secretary of State for Justice, what proportion of people convicted of human trafficking offences were (a) UK nationals, (b) other EU nationals and (c) nationals from outside the EU in each of the last three years."
"To ask the Secretary of State for Justice, how many offenders taking part in programmes on drug recovery wings in prisons spent one night or more in temporary accommodation immediately after release."
"To ask the Secretary of State for Justice, what his Department's policy is on criminal offences of people under 18 being carried forward into adulthood."
"To ask the Secretary of State for Justice, what discussions he has had with the Solicitors Regulation Authority on the role of solicitors who are recommended to buyers by builders who are trying to sell leasehold homes; and if he will make a statement."
"To ask the Secretary of State for Justice, what his Department's estimate is of the amount of EU legislation and regulation that can be incorporated into UK law without amendment."
"To ask the Secretary of State for Justice, how far away from residential properties are the planned new prisons at (a) Yorkshire, adjacent to HM Prison Full Sutton, (b) HM Young Offenders Institute Rochester and (c) HM Young Offenders Institute Hindley."
"To ask the Secretary of State for Justice, what assessment he has made of the adequacy of mental health provisions in prisons."
"To ask the Secretary of State for Justice, what discussions his Department has had with Natural Resources Wales on plans to build a prison on land in the Baglan Industrial Estate."
"To ask the Leader of the House, what her Office's estimate is of the amount of EU legislation and regulation that can be incorporated into UK law without amendment."
"To ask the Secretary of State for Northern Ireland, what his Department's estimate is of the amount of EU legislation and regulation that can be incorporated into UK law without amendment."
"To ask the Prime Minister, what recent discussions she has had with the Prime Minister of Israel on the centenary of the Balfour Declaration."
"To ask the Prime Minister, whether she plans to visit Malawi."
"To ask the Secretary of State for the Home Department, how many meetings of the anti-slavery task force there have been since that task force was established; and if she will make a statement."
"To ask the Secretary of State for Scotland, what his Department's estimate is of the amount of EU legislation and regulation that can be incorporated into UK law without amendment."
"To ask the Secretary of State for Transport, what his Department's estimate is of the amount of EU legislation and regulation that can be incorporated into UK law without amendment."
"To ask the Secretary of State for Transport, what assessment he has made of the transport benefits that Crossrail 2 would bring to Hornsey and Wood Green."
"To ask the Secretary of State for Transport, what the (a) value and (b) proportion of manufactured (i) goods and (ii) services exported to other EU countries was by each nation and region of the UK in each of the last three years."
"To ask the Secretary of State for Transport, whether his Department has given guidance to drivers in the Government Car Services on Westminster City Councils' initiative Don't Be Idle."
"To ask the Secretary of State for Transport, which new rail schemes to be jointly funded between Network Rail and the private sector his Department has assessed and analysed in the last 12 months."
"To ask the Secretary of State for Transport, how many new projects or schemes Network Rail has agreed to in the last 12 months which are to be jointly funded with the private sector; and which those projects or schemes are."
"To ask the Secretary of State for Transport, when his Department plans to publish the report it commissioned from First Class Partnerships on the commissioning of new rail services; and if he will make a statement."
"To ask the Secretary of State for Transport, for what reasons lay-bys on the A1 south of Newark are currently closed; and when he expects them to be re-opened to motorists."
"To ask the Secretary of State for Transport, what plans he has for the UK to continue to participate in the EU's blue badge scheme after the UK leaves the EU."
"To ask the Secretary of State for Transport, what guidance his Department provides to local authorities on the allocation of spending by local authorities on transport for pensioners."
"To ask the Secretary of State for Transport, if he will publish the equalities impact assessment carried out for the East Midlands Rail Franchise; and if he will make a statement."
"To ask the Secretary of State for Wales, what his Department's estimate is of the amount of EU legislation and regulation that can be incorporated into UK law without amendment."
"To ask the Secretary of State for Wales, what discussions he has had with the Secretary of State for Business, Energy and Industrial Strategy on lifting the public sector pay cap."
"To ask the Minister for Women and Equalities, what the Government Equalities Office's estimate is of the amount of EU legislation and regulation that can be incorporated into UK law without amendment."
"To ask the Secretary of State for Work and Pensions, what his Department's estimate is of the amount of EU legislation and regulation that can be incorporated into UK law without amendment."
"To ask the Secretary of State for Work and Pensions, what the current mean time is for a claimant to apply, be assessed and receive their first ESA payment."
"To ask the Secretary of State for Work and Pensions, whether he has any plans to review the personal independence payments assessment criteria."
"To ask the Secretary of State for Work and Pensions, what training frontline staff of his Department and its outsourced companies receive on talking appropriately with claimants who are suffering from post-traumatic stress disorder."
"To ask the Secretary of State for Work and Pensions, what assessment he has made of the potential merits of introducing an assessment rate for personal independence payments during the appeals process."
"To ask the Secretary of State for Work and Pensions, what training there is for frontline staff of his Department and its outsourced companies on talking appropriately with claimants who are victims of rape."
"To ask the Secretary of State for Work and Pensions, what training frontline staff of his Department and its outsourced companies receive on talking appropriately with claimants who are male victims of domestic violence."
"To ask the Secretary of State for Work and Pensions, what assessment his Department made when preparing its benefit assessment process of the potential detrimental effects of that process on claimants suffering from post-traumatic stress disorder."
"To ask the Secretary of State for Work and Pensions, what assessment he has made of the effect of the minimum six week wait for successful claims of universal credit on (a) families and (b) other claimants over the Christmas 2017 period as part of his Department's planning for full-rollout of universal credit from 29 November 2017 in (i) Brighton and Hove and (ii) other areas; if he will make it his policy to suspend the full roll-out of universal credit  in (A) Brighton and Hove and (B) other areas where the six week wait falls over the Christmas period; and if he will make a statement."
"To ask the Secretary of State for Work and Pensions, what the average length of time in days is that a universal credit applicant waits for their initial payment in Stirling constituency; what proportion of such applicants are assessed within six weeks in that constituency; and what the maximum and minimum times is in days from the date of first application to payment in that constituency."
"To ask the Secretary of State for Work and Pensions, what assessment he has made of the (a) quality and (b) consistency in the delivery of personal independence payment assessments across the UK in each of the last five years for which figures are available."
"To ask the Secretary of State for Work and Pensions, how much has been spent defending appeals of personal independence payment decisions in (a) the UK, (b) Wales and (c) Aberavon in each of the last five years for which figures are available."
"To ask the Secretary of State for Work and Pensions, what assessment he has made of the psychological effect that the personal independence payment assessment process is having on applicants."
"To ask the Secretary of State for Work and Pensions, what assessment he has made of the usefulness of the information provided to personal independence payment claimants on obtaining supporting evidence for their claims."
"To ask the Secretary of State for Work and Pensions, when he expects the next version of the personal independence payment assessment guide for assessment providers to be published."
"To ask the Secretary of State for Work and Pensions, how many complaints were upheld in relation to the personal independence payment assessment process in (a) the UK, (b) Wales and (c) Aberavon in each of the last two years."
"To ask the Secretary of State for Work and Pensions, whether he has undertaken a costings exercise on introducing an assessment rate for personal independence payments claimants during the appeals process."
"To ask the Secretary of State for Work and Pensions, how many complaints were received in relation to the personal independence payment assessment process in (a) the UK, (b) Wales and (c) Aberavon in each of the last two years."
"To ask the Secretary of State for Work and Pensions, how many PIP2 forms were (a) completed and returned within the four week deadline, (b) completed and returned outside the four week deadline and (c) never returned in the last 12 months."
"To ask the Secretary of State for Work and Pensions, what estimate he has made of the number of people with conditions that do not require face-to-face assessments for a personal independence payment application but are still being invited for one in the last 12 months."
"To ask the Secretary of State for Work and Pensions, whether he plans to commission a review of the evidence-gathering process for personal independence payments."
"To ask the Secretary of State for Work and Pensions, what assessment he has made of the usefulness of the PIP2 form in collecting information about a claimant's conditions."
"To ask the Secretary of State for Work and Pensions, what steps his Department is taking to promote Access to Work."
"To ask the Secretary of State for Work and Pensions, what venues were used for assessments for (a) employment and support allowance and (b) personal independence payments in the North West of England in 2016; and what the cost was of hiring each such venue."
"To ask the Secretary of State for Work and Pensions, for what reasons his policy on universal credit payment advances changed on 2 October 2017."
"To ask the Secretary of State for Work and Pensions, what his Department's target on maximum claimant waiting times for receipt of universal credit payment advances was before 2 October 2017 for (a) new universal credit claims, (b) universal credit benefit transfer claims and (c) change of circumstance claims."
"To ask the Secretary of State for Work and Pensions, what the average times were between application for and receipt of universal credit payment advances for (a) new universal credit claims, (b) universal credit benefit transfer claims and (c) change of circumstances claims in each of the last six months."
"To ask the Secretary of State for Work and Pensions, what plans his Department has to reform the work capability assessment."
"To ask the Secretary of State for Work and Pensions, what assessment has been made of the costs of relocation and refurbishment at Cavendish Court Jobcentre as part of the current jobcentre closure programme."
"To ask the Secretary of State for Work and Pensions, how much his Department has spent on (a) the Access to Work scheme and (b) promoting that scheme in each of the last three years."
"To ask the Secretary of State for Work and Pensions, how many applications were (a) made to the Access to Work scheme and (b) how many of those applications were successful in (i) England, (ii) Scotland and (iii) Wales in each of the last five years."
"To ask the Secretary of State for Work and Pensions, what his Department's policy is on waiting times for universal credit payment advances for (a) new universal credit claims, (b) universal credit benefit transfer claims and (c) change of circumstances claims."
"To ask the Secretary of State for Work and Pensions, what the most recent breakdown is of different disabilities and conditions for those who receive Access to Work assistance."
"To ask the Secretary of State for Work and Pensions, what steps his Department is taking to increase the number of disabled people in work; and whether his Department is planning to set targets."
"To ask the Secretary of State for Work and Pensions, how many complaints his Department received in relation to the delay to a payment of benefit owing to the lack of an appropriately trained healthcare professional in the latest period for which figures are available."
"To ask the Secretary of State for Business, Energy and Industrial Strategy, whether his Department has undertaken an impact assessment of the cost to the public purse of the UK leaving Euratom."
"To ask the Secretary of State for Business, Energy and Industrial Strategy, what definition his Department uses of (a) flexible worker and (b) flexible working."
"To ask Mr Chancellor of the Exchequer, if he will undertake an assessment of the regulations on personal contract payment deals for car financing to ensure that such deals are compatible with consumer protection law in respect of (a) consumer information, (b) unfair terms and (c) enforcement of breaches of consumer law."
"To ask the Secretary of State for Business, Energy and Industrial Strategy, what support is available for low income and vulnerable households whose gas boilers have been condemned to repair or replace those boilers."
"To ask the Secretary of State for Business, Energy and Industrial Strategy, what information his Department holds on how many households in (a) Barnsley, (b) Yorkshire and (c) the UK are without effective space heating or capacity to heat water."
"To ask the Secretary of State for Business, Energy and Industrial Strategy, whether the UK will contribute to the development of Framework Programme 9 before it leaves the EU."
"To ask the Secretary of State for Business, Energy and Industrial Strategy, how many households in the (a) London Borough of Enfield, (b) Enfield North constituency and (c) Greater London area spend more than 10 per cent of their income on fuel bills."
"To ask the Secretary of State for Business, Energy and Industrial Strategy, what estimate his Department has made of the number of energy customers who are currently on standard variable tariffs; and if he will make a statement."
"To ask the Secretary of State for Business, Energy and Industrial Strategy, whether he has received an application for hydraulic fracturing consent for the KM8 wellsite in Ryedale, North Yorkshire."
"To ask the Secretary of State for Business, Energy and Industrial Strategy, what his Department's estimate is of the amount of EU legislation and regulation that can be incorporated into UK law without amendment."
"To ask the Secretary of State for International Trade, what his Department's estimate is of the amount of EU legislation and regulation that can be incorporated into UK law without amendment."
"To ask the Secretary of State for International Trade, what the cost to his Department was of producing the July 2017 report entitled UK trade and investment highlights in the 435 US Congressional districts."
"To ask the Secretary of State for the Home Department, what recent assessment she has made of the adequacy of police funding."
"To ask the Attorney General, how many prosecutions there were for abusive behaviour on social media platforms in each of the last three years; and how many of those prosecutions resulted in a conviction."
"To ask the Attorney General, how many prosecutions for violence in a domestic setting there were in each of the last three years; and how many of those prosecutions resulted in a conviction."
"To ask the Attorney General, how many incidents of domestic violence were reported to police authorities in England and Wales in each of the last three years."
"To ask the Minister for the Cabinet Office, what was the cost to the public purse of holding the general election 2017."
"To ask the Minister for the Cabinet Office, what the average broadband download speed is across the Government estate (a) in and (b) outside London."
"To ask the Minister for the Cabinet Office, what estimate his Department has made of the proportion of the Civil Service workforce in his Department dedicated to planning for (a) the UK leaving the EU and (b) projects relating to the UK leaving the EU."
"To ask Mr Chancellor of the Exchequer, what plans the Government has to introduce legislation to restrict promoters of tax avoidance schemes."
"To ask the Minister for the Cabinet Office, how many buildings owned by government departments are empty in (a) West Sussex and (b) Mid Sussex constituency; which those buildings are; to which departments those buildings belong; and what plans he has for the future use of those buildings."
"To ask the Secretary of State for Digital, Culture, Media and Sport, what the Government's policy is on the grounds on which government files are allowed to be exempt from the 30 year rule."
"To ask the Secretary of State for Work and Pensions, what assessment he has made of the effect of the freezing of the rate of local housing allowance on the rate at which housing benefit recipients (a) fall into rent arrears and (b) become homeless."
